Episodes : 500, Max Timesteps : 1500, Evaluation Interval: 50. Evaluation Epsiodes : 15
weights for rewards -- w1 : 0.2, w2 : 0.5, w3 : 0.05, w4 : 0.01, w5 : 0.01, w6 : 0.01
Actor Network -- Dimension of each Layer -- Layer 1 :256, Layer 2 : 128, Layer 3 : 128, Layer 4 : 64, Output Layer : 7
Epsiode : 192, Reward : -305.66, epsiode Length : 1500, Actor Loss : 6.29, Critic Loss : 8.57
Epsiode : 193, Reward : -321.42, epsiode Length : 1500, Actor Loss : 3.48, Critic Loss : 6.89
Epsiode : 194, Reward : -308.48, epsiode Length : 1500, Actor Loss : 192.57, Critic Loss : 10.56
Epsiode : 195, Reward : -319.56, epsiode Length : 1500, Actor Loss : 4.71, Critic Loss : 8.92
Epsiode : 196, Reward : -305.07, epsiode Length : 1500, Actor Loss : 19.40, Critic Loss : 15.84
Epsiode : 197, Reward : -311.29, epsiode Length : 1500, Actor Loss : 3.68, Critic Loss : 12.89
Epsiode : 198, Reward : -317.69, epsiode Length : 1500, Actor Loss : 10.83, Critic Loss : 6.45
Epsiode : 199, Reward : -306.36, epsiode Length : 1500, Actor Loss : 4.59, Critic Loss : 9.89
Evaluation after 200 episodes: Mean reward: -260.89 ± 131.13, Mean length: 1391.47
Epsiode : 200, Reward : -307.93, epsiode Length : 1500, Actor Loss : 13.63, Critic Loss : 10.07
Epsiode : 201, Reward : -309.93, epsiode Length : 1500, Actor Loss : 131.16, Critic Loss : 8.77
Epsiode : 202, Reward : -309.61, epsiode Length : 1500, Actor Loss : 4.57, Critic Loss : 10.06
Epsiode : 203, Reward : -318.57, epsiode Length : 1500, Actor Loss : 4.48, Critic Loss : 10.59
Epsiode : 204, Reward : 199.21, epsiode Length : 4, Actor Loss : 0.21, Critic Loss : 0.75
Epsiode : 205, Reward : -318.74, epsiode Length : 1500, Actor Loss : 4.13, Critic Loss : 5.56
Epsiode : 206, Reward : -316.55, epsiode Length : 1500, Actor Loss : 10.34, Critic Loss : 7.11
Epsiode : 207, Reward : -320.63, epsiode Length : 1500, Actor Loss : 3.81, Critic Loss : 9.12
Epsiode : 208, Reward : -308.34, epsiode Length : 1500, Actor Loss : 13.35, Critic Loss : 9.42
Epsiode : 209, Reward : -319.01, epsiode Length : 1500, Actor Loss : 4.33, Critic Loss : 13.73
Epsiode : 210, Reward : -300.13, epsiode Length : 1500, Actor Loss : 3.53, Critic Loss : 9.28
Epsiode : 211, Reward : -323.43, epsiode Length : 1500, Actor Loss : 16.85, Critic Loss : 9.15
Epsiode : 212, Reward : -308.50, epsiode Length : 1500, Actor Loss : 10.07, Critic Loss : 14.66
Epsiode : 213, Reward : -309.36, epsiode Length : 1500, Actor Loss : 3.40, Critic Loss : 10.99
Epsiode : 214, Reward : -310.58, epsiode Length : 1500, Actor Loss : 8.80, Critic Loss : 8.60
Epsiode : 215, Reward : -311.93, epsiode Length : 1500, Actor Loss : 7.38, Critic Loss : 11.45
Epsiode : 216, Reward : -317.25, epsiode Length : 1500, Actor Loss : 3.74, Critic Loss : 11.46
Epsiode : 217, Reward : -302.29, epsiode Length : 1500, Actor Loss : 10.15, Critic Loss : 8.19
Epsiode : 218, Reward : -308.41, epsiode Length : 1500, Actor Loss : 6.39, Critic Loss : 13.89
Epsiode : 219, Reward : -320.35, epsiode Length : 1500, Actor Loss : 11.60, Critic Loss : 6.24
Epsiode : 220, Reward : -324.20, epsiode Length : 1500, Actor Loss : 11.82, Critic Loss : 13.10
Epsiode : 221, Reward : -316.50, epsiode Length : 1500, Actor Loss : 6.19, Critic Loss : 5.89
Epsiode : 222, Reward : -311.78, epsiode Length : 1500, Actor Loss : 5.10, Critic Loss : 9.85
Epsiode : 223, Reward : -309.86, epsiode Length : 1500, Actor Loss : 4.36, Critic Loss : 11.58
Epsiode : 224, Reward : -313.55, epsiode Length : 1500, Actor Loss : 4.71, Critic Loss : 11.14
Epsiode : 225, Reward : -316.63, epsiode Length : 1500, Actor Loss : 3.26, Critic Loss : 8.57
Epsiode : 226, Reward : -307.12, epsiode Length : 1500, Actor Loss : 3.78, Critic Loss : 10.44
Epsiode : 227, Reward : -305.95, epsiode Length : 1500, Actor Loss : 12.63, Critic Loss : 10.71
Epsiode : 228, Reward : -303.47, epsiode Length : 1500, Actor Loss : 6.96, Critic Loss : 9.15
Epsiode : 229, Reward : -310.38, epsiode Length : 1500, Actor Loss : 4.27, Critic Loss : 10.76
Epsiode : 230, Reward : -317.12, epsiode Length : 1500, Actor Loss : 5.73, Critic Loss : 11.31
Epsiode : 231, Reward : -318.29, epsiode Length : 1500, Actor Loss : 11.74, Critic Loss : 10.09
Epsiode : 232, Reward : -313.39, epsiode Length : 1500, Actor Loss : 6.51, Critic Loss : 10.72
Epsiode : 233, Reward : -313.12, epsiode Length : 1500, Actor Loss : 4.66, Critic Loss : 11.66
Epsiode : 234, Reward : -317.94, epsiode Length : 1500, Actor Loss : 3.81, Critic Loss : 9.38
Epsiode : 235, Reward : -311.85, epsiode Length : 1500, Actor Loss : 6.40, Critic Loss : 7.90
Epsiode : 236, Reward : -318.88, epsiode Length : 1500, Actor Loss : 12.98, Critic Loss : 8.31
Epsiode : 237, Reward : -304.04, epsiode Length : 1500, Actor Loss : 6.68, Critic Loss : 13.32
Epsiode : 238, Reward : -313.51, epsiode Length : 1500, Actor Loss : 17.66, Critic Loss : 9.46
Epsiode : 239, Reward : -322.23, epsiode Length : 1500, Actor Loss : 2.51, Critic Loss : 6.58
Epsiode : 240, Reward : -320.00, epsiode Length : 1500, Actor Loss : 6.62, Critic Loss : 10.98
Epsiode : 241, Reward : -309.85, epsiode Length : 1500, Actor Loss : 6.41, Critic Loss : 7.83
Epsiode : 242, Reward : -314.37, epsiode Length : 1500, Actor Loss : 5.62, Critic Loss : 13.18
Epsiode : 243, Reward : -305.68, epsiode Length : 1500, Actor Loss : 16.11, Critic Loss : 9.67
Epsiode : 244, Reward : 54.39, epsiode Length : 728, Actor Loss : -3.28, Critic Loss : 27.89
